longitude,latitude,altitude,speed,course,date,time,satellites,temperatura,umidade
-43.210.109,-22.907.739,90.6,0.0,178.0,150425,10534700,9,34.70,62
-43.210.113,-22.907.739,90.6,0.1,178.0,150425,10535300,9,34.70,61
-43.210.086,-22.907.672,93.8,3.3,352.8,150425,10535800,8,34.70,60
-43.210.071,-22.907.638,97.8,0.4,12.4,150425,10540300,9,34.70,60
-43.210.079,-22.907.636,96.1,0.0,12.4,150425,10540900,8,34.70,59
-43.210.075,-22.907.636,96.1,0.2,12.4,150425,10541400,8,34.70,59
-43.210.079,-22.907.636,96.1,0.3,12.4,150425,10541900,9,34.70,59
-43.210.079,-22.907.630,96.1,0.4,12.4,150425,10542500,10,34.70,59
-43.210.083,-22.907.623,96.1,0.4,12.4,150425,10543000,9,34.70,60
-43.210.090,-22.907.617,95.8,0.1,12.4,150425,10543600,10,34.70,59
-43.210.094,-22.907.615,95.8,0.3,12.4,150425,10544100,10,34.70,58
-43.210.098,-22.907.615,95.5,0.3,12.4,150425,10544600,10,34.70,58
-43.210.109,-22.907.609,95.5,0.4,12.4,150425,10545200,10,34.70,59
-43.210.117,-22.907.608,95.5,0.4,12.4,150425,10545700,10,34.70,59
-43.210.121,-22.907.608,95.1,0.2,12.4,150425,10550300,9,34.20,57
-43.210.124,-22.907.606,95.1,0.3,12.4,150425,10550800,10,33.80,55
-43.210.128,-22.907.604,95.1,0.2,12.4,150425,10551300,10,33.80,51
-43.210.128,-22.907.602,95.1,0.2,12.4,150425,10551900,10,33.30,50
-43.210.140,-22.907.579,94.2,0.3,226.8,150425,10552400,10,32.80,53
-43.210.140,-22.907.566,93.5,0.1,226.8,150425,10552900,9,32.30,54
-43.210.140,-22.907.564,93.5,0.1,226.8,150425,10553500,9,32.30,54
-43.210.140,-22.907.566,93.5,0.0,226.8,150425,10554000,9,31.80,53
-43.210.140,-22.907.564,93.8,0.0,226.8,150425,10554600,9,31.80,53
-43.210.140,-22.907.564,93.8,0.0,226.8,150425,10555100,9,31.30,55
-43.210.140,-22.907.564,93.8,0.0,226.8,150425,10555600,9,31.30,56
-43.210.140,-22.907.564,93.5,0.0,226.8,150425,10560200,9,31.30,55
-43.210.140,-22.907.564,93.5,0.0,226.8,150425,10560700,9,30.80,52
-43.210.140,-22.907.564,93.5,0.0,226.8,150425,10561300,9,30.80,52
-43.210.140,-22.907.564,93.5,0.0,226.8,150425,10561800,9,30.80,52
-43.210.140,-22.907.564,93.5,0.2,226.8,150425,10562300,9,30.20,53
-43.210.136,-22.907.608,93.8,8.0,183.5,150425,10562900,9,30.20,53
-43.210.159,-22.907.855,92.2,14.7,176.0,150425,10563400,9,30.20,54
-43.210.124,-22.908.075,90.6,5.1,167.6,150425,10563900,9,30.20,54
-43.210.075,-22.908.147,88.6,3.2,170.5,150425,10564500,9,29.80,54
-43.210.052,-22.908.195,87.6,0.2,166.8,150425,10565000,9,29.80,54
-43.210.033,-22.908.317,84.3,6.2,177.2,150425,10565600,9,29.80,54
-43.210.044,-22.908.405,79.4,2.9,169.7,150425,10570100,9,29.80,54
-43.210.037,-22.908.468,75.8,2.8,176.0,150425,10570600,9,29.80,54
-43.210.029,-22.908.498,71.2,1.3,174.9,150425,10571200,9,29.80,53
-43.210.014,-22.908.504,65.6,0.4,175.6,150425,10571700,9,29.30,53
-43.210.006,-22.908.514,65.3,0.4,175.6,150425,10572300,8,29.30,53
-43.209.999,-22.908.525,64.6,0.7,154.6,150425,10572800,9,29.30,53
-43.209.983,-22.908.567,63.6,2.2,164.1,150425,10573300,9,29.30,53
-43.209.941,-22.908.712,62.0,7.7,182.3,150425,10573900,9,29.30,53
-43.209.938,-22.908.830,60.7,2.6,179.6,150425,10574400,9,29.30,53
-43.209.953,-22.908.853,58.1,1.0,174.8,150425,10574900,9,29.30,53
-43.209.960,-22.908.950,57.1,4.1,172.5,150425,10575500,9,29.30,53
-43.209.976,-22.908.971,55.1,0.1,172.9,150425,10580000,9,29.30,53
-43.209.980,-22.909.023,54.5,3.7,172.4,150425,10580500,9,28.90,53
-43.209.953,-22.909.214,53.8,9.4,174.7,150425,10581100,9,28.90,53
-43.209.945,-22.909.370,52.2,6.7,171.9,150425,10581600,9,28.90,53
-43.209.892,-22.909.543,47.2,5.6,173.2,150425,10582200,9,28.90,53
-43.209.880,-22.909.631,43.3,0.1,181.6,150425,10582700,8,28.90,53
-43.209.873,-22.909.645,40.4,0.0,181.6,150425,10583300,9,28.90,53
-43.209.869,-22.909.690,40.0,3.6,176.1,150425,10583800,9,28.90,53
-43.209.873,-22.909.807,36.4,0.3,202.2,150425,10584300,9,28.90,53
-43.209.861,-22.909.799,37.1,0.3,202.2,150425,10584900,9,28.50,53
-43.209.861,-22.909.797,38.7,0.3,174.4,150425,10585400,9,28.50,53
-43.209.854,-22.909.801,39.4,1.1,141.4,150425,10585900,9,28.50,53
-43.209.896,-22.909.902,39.7,4.6,218.6,150425,10590500,9,28.50,53
-43.209.941,-22.909.982,40.0,3.4,229.4,150425,10591000,9,28.50,53
-43.209.957,-22.910.058,43.3,0.2,257.8,150425,10591600,9,28.50,53
-43.209.953,-22.910.058,44.9,0.2,257.8,150425,10592100,9,28.50,53
-43.209.953,-22.910.060,45.3,0.1,257.8,150425,10592600,9,28.50,53
-43.209.953,-22.910.062,45.6,0.1,257.8,150425,10593200,9,28.50,52
-43.209.957,-22.910.066,45.6,0.3,257.8,150425,10593700,10,28.00,52
-43.210.014,-22.910.087,48.9,1.7,240.1,150425,10594300,10,28.00,52
-43.210.044,-22.910.104,52.8,0.3,238.4,150425,10594800,9,28.00,52
-43.210.086,-22.910.137,54.1,5.4,250.9,150425,10595300,10,28.00,52
-43.210.231,-22.910.177,55.8,4.3,247.3,150425,10595900,9,28.00,53
-43.210.281,-22.910.186,56.4,0.6,246.7,150425,11000400,10,28.00,53
-43.210.285,-22.910.190,56.8,0.2,246.7,150425,11001000,10,28.00,53
-43.210.304,-22.910.198,56.4,1.7,236.6,150425,11001500,10,28.00,53
-43.210.475,-22.910.242,55.8,8.6,251.1,150425,11002000,9,28.00,53
-43.210.727,-22.910.390,57.4,9.3,230.2,150425,11002600,10,28.00,53
-43.210.746,-22.910.400,58.7,0.0,205.5,150425,11003100,10,28.00,53
-43.210.735,-22.910.396,59.4,0.0,205.5,150425,11003600,10,28.00,52
-43.210.735,-22.910.402,59.4,0.0,205.5,150425,11004200,9,28.00,53
-43.210.735,-22.910.404,59.4,0.0,205.5,150425,11004700,9,28.00,57
-43.210.811,-22.910.490,59.4,8.1,206.7,150425,11005300,9,28.00,60
-43.210.838,-22.910.644,58.1,4.8,178.4,150425,11005800,9,28.00,62
